Left		154.665	154.796	3
Left		154.796	155.38	0
Left		161.61	161.952	1
Left		162.134	162.195	2
Left		162.21	162.469	1
Left		162.469	162.567	2
Left		162.575	162.821	0
Left		166.959	167.186	2
Left		167.188	167.375	0
Left		167.385	167.86	2
Left		167.937	168.505	1
Left		169.048	169.197	2
Left		169.2	169.364	0
Left		169.372	169.604	1
Left		169.755	169.975	0
Left		170.364	170.973	0
Left		190.675	190.967	2
Left		191.021	191.318	1
Left		191.319	191.664	1
Left		191.666	191.81	0
Left		191.813	192.022	0
Left		192.028	192.266	0
Left		198.72	199.042	0
Left		199.099	199.297	1
Left		199.303	199.464	0
Left		199.468	199.575	0
Left		199.58	199.799	0
Left		199.808	199.971	1
Left		204.697	204.855	1
Left		204.864	205.099	2
Left		205.107	205.464	1
Left		208.839	208.964	3
Left		208.964	209.148	0
Left		209.148	209.599	0
Left		213.525	213.606	1
Left		213.637	214.097	0
Left		215.168	215.417	2
Left		215.426	215.728	0
Left		215.734	215.983	0
Left		215.984	216.425	0
Left		217.711	217.97	2
Left		251.182	251.493	1
Left		255.718	256.079	2
Left		259.05	259.437	2
Left		259.438	259.719	3
Left		266.856	267.275	3
Left		267.73	267.987	0
Left		276.826	276.942	1
Left		276.949	277.179	2
Left		277.347	277.468	2
Left		277.47	277.689	1
Left		277.703	278.075	1
Left		278.706	279.121	0
Left		289.856	290.167	3
Left		290.169	290.588	3
Left		290.854	290.948	1
Left		290.956	291.13	0
Left		291.13	291.574	0
Left		292.066	292.187	0
Left		292.189	292.406	2
Left		292.414	292.489	2
Left		292.492	292.704	1
Left		292.712	292.826	1
Right		0.69	0.863	0
Right		0.88	1.133	2
Right		1.493	1.826	0
Right		1.83	2.156	0
Right		2.16	2.486	0
Right		2.496	2.623	2
Right		3.55	3.733	0
Right		3.74	4.08	3
Right		6.226	6.483	1
Right		6.49	6.736	2
Right		6.799	7.186	0
Right		7.559	7.949	2
Right		8.013	8.166	0
Right		8.176	8.266	1
Right		8.273	8.366	0
Right		8.44	8.723	0
Right		9.013	9.4	0
Right		10.222	10.419	2
Right		10.436	10.806	0
Right		10.816	11.153	0
Right		11.279	11.539	2
Right		11.543	11.776	0
Right		11.783	12.086	0
Right		12.086	12.28	1
Right		12.289	12.633	0
Right		16.639	17.046	0
Right		21.072	21.379	1
Right		22.002	22.116	1
Right		22.21	22.32	1
Right		22.326	22.466	1
Right		22.549	22.686	0
Right		22.706	22.999	0
Right		23.013	23.176	2
Right		23.186	23.513	0
Right		23.52	23.76	2
Right		23.76	23.896	1
Right		23.906	24.279	0
Right		24.289	24.579	1
Right		25.579	26.153	0
Right		26.399	26.616	0
Right		26.739	26.939	0
Right		26.946	27.25	0
Right		27.306	27.582	1
Right		27.586	27.746	1
Right		27.746	27.989	0
Right		27.989	28.273	1
Right		28.275	28.519	1
Right		28.569	28.751	0
Right		28.752	29.386	0
Right		30.003	30.21	1
Right		30.21	30.456	1
Right		30.456	30.546	1
Right		30.55	30.729	1
Right		30.788	31.028	1
Right		31.031	31.265	1
Right		31.269	31.562	2
Right		31.608	31.89	0
Right		31.896	32.226	0 
Right		34.697	34.888	1
Right		36.505	36.946	1
Right		37.251	37.491	1
Right		38.178	38.26	1
Right		38.265	38.38	2
Right		38.38	38.583	0
Right		38.587	38.783	3
Right		38.793	39.034	0
Right		40.797	41.038	2
Right		41.045	41.318	1
Right		41.335	41.674	0
Right		41.68	42.016	0
Right		42.021	42.346	0
Right		42.399	42.753	1
Right		49.983	50.38	2
Right		55.309	55.529	2
Right		55.534	56.032	0
Right		56.041	56.244	2
Right		57.823	57.939	1
Right		57.945	58.293	1
Right		58.296	58.537	1
Right		59.139	59.447	1
Right		59.453	59.626	0
Right		61.515	61.769	3
Right		61.77	62.103	3
Right		69.971	70.242	1
Right		70.247	70.531	0
Right		71.031	71.414	2
Right		71.476	71.789	0
Right		71.796	72.054	1
Right		72.368	72.584	2
Right		73.541	73.738	2
Right		73.743	73.834	1
Right		73.838	74.054	0
Right		75.754	75.969	1
Right		75.989	76.16	1
Right		76.161	76.367	0
Right		76.371	76.633	0
Right		76.639	76.851	0
Right		78.277	78.524	1
Right		78.557	79.045	0
Right		87.778	88.157	1
Right		89.351	89.507	1
Right		89.928	90.25	2
Right		90.297	90.474	0
Right		90.476	90.578	2
Right		90.586	90.799	0
Right		90.799	90.864	3
Right		90.868	91.284	0
Right		91.29	91.667	2
Right		91.675	91.737	1
Right		91.744	92.324	0
Right		93.961	94.27	1
Right		95.999	96.284	2
Right		96.976	97.329	2
Right		97.355	97.637	0
Right		97.64	97.794	1
Right		97.794	97.912	0
Right		98.347	98.457	1
Right		98.463	98.601	2
Right		98.609	98.874	0
Right		98.879	99.231	1
Right		104.042	104.152	2
Right		104.181	104.354	0
Right		104.398	104.573	0
Right		104.575	104.651	1
Right		104.653	105.271	0
Right		106.488	106.6	2
Right		106.605	106.767	0
Right		106.773	106.921	1
Right		106.928	107.335	0
Right		107.405	107.676	1
Right		108.033	108.323	0
Right		108.581	108.874	0
Right		109.241	109.487	0
Right		109.582	110.222	0
Right		110.444	110.743	0
Right		110.761	111.039	0
Right		111.409	111.599	1
Right		111.599	111.76	0
Right		111.798	112.156	0
Right		112.712	112.951	0
Right		113.206	113.382	1
Right		113.399	113.579	1
Right		113.635	114.075	0
Right		114.243	114.806	0
Right		115.097	115.24	2
Right		115.248	115.672	0
Right		115.677	115.96	0
Right		116.272	116.527	0
Right		116.641	117.069	0
Right		117.07	117.325	1
Right		117.326	117.528	0
Right		117.533	117.675	1
Right		117.684	117.974	0
Right		118.184	118.641	1
Right		118.641	118.764	3
Right		118.767	118.826	1
Right		119.746	120.012	0
Right		120.02	120.26	1
Right		120.281	120.438	0
Right		120.444	120.602	0
Right		120.609	120.951	0
Right		121.547	121.693	1
Right		121.7	121.842	3
Right		121.848	122.036	1
Right		122.045	122.357	0
Right		123.189	123.32	1
Right		123.338	123.47	1
Right		123.498	123.688	0
Right		123.697	124.124	0
Right		124.175	124.239	1
Right		124.271	124.508	0
Right		124.514	124.592	2
Right		124.597	124.802	0
Right		124.857	125.205	0
Right		125.209	125.333	1
Right		125.336	125.561	0
Right		127.157	127.319	1
Right		127.326	127.613	1
Right		127.693	127.877	0
Right		127.915	128.162	0
Right		128.167	128.337	1
Right		128.49	128.695	3
Right		128.744	129.075	0
Right		129.106	129.345	1
Right		129.554	129.761	0
Right		138.912	139.05	1
Right		139.06	139.355	2
Right		139.356	139.624	1
Right		139.628	139.935	0
Right		146.228	146.526	2
Right		146.526	146.773	0
Right		146.79	147.11	0
Right		147.265	147.441	0
Right		147.455	147.804	0
Right		147.845	148.183	2
Right		148.336	148.558	2
Right		148.592	148.74	0
Right		149.071	149.155	1
Right		149.155	149.426	2
Right		149.429	149.654	1
Right		149.66	149.879	0
Right		150.152	150.402	2
Right		150.436	150.663	1
Right		150.664	151.139	0
Right		151.255	151.59	1
Right		151.596	151.757	0
Right		152.42	152.693	2
Right		152.697	152.922	0
Right		152.928	153.205	0
Right		153.211	153.691	0
Right		155.405	155.826	1
Right		155.87	156.062	2
Right		156.062	156.206	1
Right		156.214	156.473	0
Right		156.475	156.73	0
Right		156.748	157.009	1
Right		157.015	157.144	0
Right		157.147	157.521	0
Right		157.53	157.778	0
Right		157.785	157.995	1
Right		158.084	158.329	2
Right		158.329	158.703	0
Right		162.862	163.11	0
Right		163.245	163.359	0
Right		163.363	163.628	1
Right		163.628	163.783	1
Right		163.788	163.969	1
Right		164.007	164.247	1
Right		168.663	168.912	2
Right		168.954	169.149	2
Right		170.557	170.809	3
Right		170.809	170.942	0
Right		170.944	171.099	1
Right		171.127	171.378	0
Right		177.058	177.248	0
Right		177.255	177.381	2
Right		177.385	177.479	2
Right		177.479	177.645	0
Right		177.645	177.888	1
Right		181.161	181.276	2
Right		181.276	181.511	3
Right		181.534	181.65	1
Right		181.657	181.872	0
Right		181.883	182.112	2
Right		194.054	194.241	0
Right		194.246	194.425	1
Right		194.425	194.56	3
Right		194.56	194.749	0
Right		194.751	194.958	0
Right		200.299	200.476	0
Right		200.476	200.767	2
Right		202.894	203.004	0
Right		203.012	203.221	1
Right		203.335	203.515	3
Right		203.52	203.615	2
Right		203.616	203.787	0
Right		203.795	204.214	0
Right		206.243	206.366	2
Right		206.366	206.668	2
Right		206.691	206.956	0
Right		206.958	207.041	1
Right		207.045	207.222	0
Right		207.223	207.592	0
Right		210.046	210.255	1
Right		210.716	210.902	2
Right		210.903	211.129	2
Right		211.129	211.235	1
Right		211.243	211.583	2
Right		211.583	211.895	0
Right		211.899	212.014	2
Right		212.017	212.135	1
Right		212.139	212.405	2
Right		212.527	212.779	2
Right		212.814	213.289	2
Right		214.181	214.413	2
Right		214.413	214.8	1
Right		216.765	217.378	0
Right		217.83	218.18	3
Right		218.189	218.477	2
Right		218.515	218.792	1
Right		218.915	219.051	2
Right		219.051	219.158	2
Right		219.162	219.608	2
Right		219.964	220.198	2
Right		220.201	220.347	1
Right		220.347	220.716	0
Right		220.72	220.917	0
Right		220.925	221.164	3
Right		221.376	221.647	2
Right		221.647	222.326	0
Right		223.909	224.089	1
Right		224.109	224.428	0
Right		225.22	225.466	1
Right		225.466	225.628	0
Right		225.634	225.9	0
Right		225.919	226.223	1
Right		226.228	226.402	0
Right		226.406	226.6	0
Right		226.603	226.797	1
Right		226.806	227.252	0
Right		227.426	227.751	0
Right		228.27	228.373	1
Right		228.373	228.652	0
Right		228.658	228.831	2
Right		228.834	228.899	3
Right		228.903	229.327	0
Right		229.336	229.448	3
Right		229.453	229.632	2
Right		229.638	229.71	1
Right		229.71	229.954	2
Right		229.96	230.089	2
Right		230.093	230.296	0
Right		231.131	231.26	0
Right		231.264	231.557	0
Right		231.603	231.959	1
Right		231.961	232.112	0
Right		232.118	232.702	0
Right		232.728	232.975	0
Right		232.975	233.125	1
Right		233.135	233.388	0
Right		233.388	233.86	0
Right		234.414	234.702	2
Right		235.28	235.463	2
Right		235.501	236.001	0
Right		236.711	236.962	1
Right		236.962	237.2	1
Right		237.206	237.306	3
Right		237.306	237.669	0
Right		237.818	238.222	0
Right		238.412	238.669	0
Right		238.672	238.974	0
Right		238.98	239.386	2
Right		239.388	239.698	0
Right		240.193	240.994	0
Right		241.355	241.84	0
Right		241.912	242.211	0
Right		242.215	242.466	0
Right		242.703	242.846	0
Right		242.846	242.909	2
Right		242.912	243.159	0
Right		243.161	243.379	2
Right		243.493	243.675	2
Right		243.682	243.803	0
Right		243.803	244.003	0
Right		244.006	244.293	0
Right		244.3	244.724	0
Right		245.049	245.207	1
Right		245.209	245.36	0
Right		245.365	245.724	0
Right		245.727	245.97	0
Right		245.978	246.34	0
Right		246.354	246.55	0
Right		246.938	247.043	3
Right		247.045	247.531	2
Right		247.534	247.823	0
Right		247.823	247.985	1
Right		247.987	248.455	0
Right		248.699	248.909	2
Right		248.911	249.256	0
Right		249.637	249.869	2
Right		250.057	250.568	0
Right		250.569	250.693	0
Right		250.696	251.049	0
Right		251.744	251.916	1
Right		251.916	252.165	0
Right		252.174	252.483	0
Right		253.919	254.059	2
Right		254.063	254.213	1
Right		254.215	254.54	0
Right		256.033	256.617	1
Right		256.619	256.744	0
Right		256.756	257.1	0
Right		257.201	257.325	1
Right		257.332	257.487	1
Right		257.543	257.737	1
Right		257.743	258.009	0
Right		258.03	258.358	0
Right		260.1	260.471	1
Right		260.742	260.927	2
Right		260.929	261.149	0
Right		261.552	261.705	2
Right		261.705	262.199	0
Right		262.347	262.716	2
Right		262.885	263.084	1
Right		263.087	263.247	1
Right		263.25	263.486	0
Right		263.868	264.037	1
Right		264.043	264.212	1
Right		264.212	264.593	0
Right		264.598	264.852	2
Right		264.861	265.126	2
Right		265.133	265.378	0
Right		265.488	265.731	2
Right		265.731	265.885	1
Right		265.894	265.99	2
Right		265.993	266.074	1
Right		266.074	266.478	0
Right		268.359	268.706	0
Right		268.874	269.008	2
Right		269.14	269.29	2
Right		269.343	269.637	1
Right		269.66	269.816	1
Right		269.826	270.042	2
Right		270.056	270.284	0
Right		270.284	270.703	0
Right		271.037	271.35	0
Right		272.452	272.733	2
Right		272.737	272.902	1
Right		272.905	273.095	0
Right		273.26	273.338	1
Right		273.341	273.448	2
Right		273.452	273.627	2
Right		273.633	273.827	0
Right		273.828	274.003	1
Right		274.449	274.656	1
Right		274.656	274.788	0
Right		274.792	274.978	2
Right		274.978	275.175	1
Right		275.196	275.446	1
Right		275.446	275.549	1
Right		275.57	275.923	0
Right		278.284	278.427	0
Right		278.493	278.672	1
Right		279.312	279.472	0
Right		279.472	279.65	3
Right		279.652	279.869	3
Right		279.898	279.99	2
Right		279.99	280.189	2
Right		280.194	280.469	0
Right		280.594	280.979	0
Right		280.98	281.139	1
Right		281.19	281.612	0
Right		281.69	281.837	1
Right		281.848	281.983	1
Right		281.983	282.071	1
Right		282.075	282.381	2
Right		282.385	282.649	0
Right		282.649	282.866	0
Right		282.876	283.201	0
Right		283.583	283.679	0
Right		283.681	283.894	3
Right		283.899	284.152	1
Right		284.155	284.318	0
Right		284.322	284.435	1
Right		284.438	284.547	2
Right		284.55	284.744	0
Right		285.715	285.9	3
Right		285.905	286.19	1
Right		286.639	286.841	2
Right		286.859	287.124	2
Right		287.501	287.757	0
Right		292.831	293.072	1
Right		293.083	293.502	0
Right		293.73	293.843	0
Right		293.847	294.024	0
Right		294.024	294.246	2
Right		294.57	294.74	0
Right		294.744	295.068	0
Right		296.393	296.556	0
Right		296.574	296.745	2
Right		296.753	296.929	2
Right		296.93	297.349	1
Right		297.462	297.563	2
Right		297.563	297.996	0
Right		298.005	298.178	0
Right		298.179	298.489	1
Right		298.489	298.492	1
Right		298.493	298.556	1
Right		298.605	299.465	0
Right		299.491	299.663	1
Right		299.741	299.941	1
